"Timestamp","ax","ay","az"
1,4776.78795986622,-2242.82809364549,-1683.06053511706
2,4447.94353906962,-1913.21948920644,-1697.71210094254
3,4124.19207748773,-1599.46811883768,-1684.31297398254
4,3806.57963775355,-1301.4257915997,-1646.29483559918
5,3496.15228250011,-1018.94431655301,-1587.08936715458
6,3193.95607436042,-751.875502758111,-1510.12825001086
7,2901.03707596751,-500.071159275507,-1418.84316553012
8,2618.44134995439,-263.383095165704,-1316.66579507449
9,2347.21495895409,-41.6631194892065,-1207.02782000608
10,2088.40396559962,165.23695869348,-1093.36092168701
11,1843.054432524,357.465330321852,-979.09678147939
12,1612.21242236025,535.170186335404,-867.667080745342
13,1396.92399774139,698.499717673631,-762.503500846979
14,1198.23522130044,847.602115276029,-667.037723146419
15,1017.19215567042,982.625570082092,-584.701429005777
16,854.840863484341,1103.71827303132,-518.926299787169
17,712.227407375233,1211.0284150632,-473.144016852713
18,590.39784997611,1304.70418711723,-450.786261564523
19,490.398253919993,1384.89378013291,-455.284715284716
20,413.274681839898,1451.74538504973,-490.071059375407
21,360.073196368848,1505.40719280719,-558.576975198715
22,331.83986013986,1546.02739434479,-664.234144116753
23,329.620735785953,1573.75418060201,-810.474247491639
24,179.601648351648,1713.00274725275,-831.521978021978
25,119.450549450549,1785.18681318681,-920.241758241758
26,61.0134865134865,1872.33716283716,-991.120879120879
27,8.68031968031973,1968.76323676324,-1044.46353646354
28,-33.1590909090909,2068.77447552448,-1080.57392607393
29,-60.1148851148851,2166.68031968032,-1099.75624375624
30,-67.7972027972028,2256.79020979021,-1102.31468531469
31,-51.8161838161839,2333.41358641359,-1088.55344655345
32,-7.7819680319681,2390.85989010989,-1058.77672327672
33,68.6953046953046,2423.43856143856,-1013.28871128871
34,182.005494505495,2425.45904095904,-952.393606393607
35,336.538461538462,2391.23076923077,-876.395604395604
36,536.684065934066,2315.06318681319,-785.598901098901
37,428.587719298246,2186.26702786378,-676.220330237358
38,402.983230134159,2150.90634674923,-606.704850361197
39,407.230134158927,2096.65137107475,-557.873470440808
40,438.891263792966,2025.47727350049,-528.220276369657
41,495.529451456696,1939.35922668663,-516.239354041212
42,574.707529570533,1840.2724032933,-520.424789348938
43,673.988330554894,1730.19197598068,-539.270668186303
44,790.934686830198,1611.09311740891,-571.271076446773
45,923.109430816861,1484.95100023815,-614.920100023815
46,1068.0753949353,1353.74079712857,-668.711824810896
47,1223.39541160594,1219.43768074031,-731.140336701482
48,1386.63231324919,1084.01682373354,-800.699721589041
49,1555.34893228547,949.453398768414,-875.884065367038
50,1727.10810113519,817.722578505086,-955.18745392894
51,1899.47265221878,690.799535603715,-1037.10397316821
52,2070.00541795666,570.659442724458,-1120.12770897833
53,2505.33516483516,478.06043956044,-1343.89285714286
54,3053.84615384615,164.736263736264,-1598.21978021978
55,3565.8021978022,-132.080919080919,-1876.36013986014
56,4038.60539460539,-419.674325674326,-2172.54645354645
57,4469.65784215784,-705.327172827173,-2481.01123876124
58,4856.36163836164,-996.322677322677,-2795.98701298701
