"Timestamp","ax","ay","az"
1,2194.29880341881,360.78905982906,452.026666666667
2,2119.59196581197,353.975384615385,443.452307692308
3,2053.91872166481,349.282296544036,432.231237458194
4,1996.69166514645,346.473908313908,418.556979831763
5,1947.323390426,345.314332623898,402.62305868045
6,1905.22649167258,345.5676821729,384.622997871694
7,1869.8135630553,346.998069659809,364.75032127293
8,1840.49719874329,349.369607783521,343.198552751596
9,1816.68999290565,352.446409242931,320.161216175129
10,1797.8045397115,355.992586736935,295.831835410966
11,1783.25343332996,359.772252964427,270.403934326543
12,1772.44926793014,363.549520624303,244.071036789298
13,1764.80463768116,367.088502415459,217.026666666667
14,1759.73213675214,370.153311036789,189.464347826087
15,1756.64435931219,372.50805918719,161.577604134996
16,1754.95389953042,373.916859565555,133.559959460829
17,1754.07335157596,374.143824870781,105.604937671025
18,1753.41530961792,372.953067801763,77.9060626330193
19,1752.39236782541,370.108701057397,50.6568582142496
20,1750.41712036756,365.374837336577,24.0508482821528
21,1746.90216141347,358.515589338198,-1.7184432958345
22,1741.26008513226,349.295069761157,-26.4574926522751
23,1732.90348569305,337.477391304348,-49.9727759197324
24,1721.24495726496,322.826666666667,-72.0707692307692
25,1705.69709401709,305.107008547009,-92.5579487179487
26,1933.85384615385,254.066951566952,-111.14188034188
27,1998.97558528428,305.889210950081,-31.7049795615013
28,2047.31444207966,350.976478272131,33.2930238843283
29,2080.39276375798,389.728440480615,84.873977230499
30,2099.73289753725,422.544784523046,124.059727711902
31,2106.85719063545,449.825197346937,151.872122563427
32,2103.2879902706,471.969365899801,169.333009019966
33,2090.54764366069,489.376977129151,177.464234316408
34,2070.15849802372,502.447717982501,177.287645687646
35,2043.64290057768,511.581275407363,169.825090368569
36,2012.52319854059,517.17733635125,156.098415594068
37,1978.32173913043,519.635587761675,137.129468599034
38,1942.56086956522,519.355716586152,113.940096618358
39,1906.76293706294,516.737409772192,87.5521468869295
40,1872.45028884159,512.180354267311,58.9874666396406
41,1841.14527211919,506.08423701902,29.2679031113814
42,1814.37023411371,498.848744974832,-0.584696462957297
43,1793.64752204317,490.873565082261,-29.5484848484849
44,1780.49948312557,482.558384288819,-56.6016148103105
45,1776.4484645789,474.30288954202,-80.7222391135435
46,1783.01681362116,466.506767789377,-100.888510523293
47,1801.72687747036,459.569705978402,-116.078581804669
