"Timestamp","ax","ay","az"
1,4743.26030491248,-2222.5294560512,-1664.48306041784
2,4438.92772444946,-1907.77959721438,-1692.70750988142
3,4132.14770126898,-1604.31007360298,-1688.70884721686
4,3824.91780835488,-1312.55104493777,-1656.44487701467
5,3519.235618691,-1032.93267093954,-1599.87340386539
6,3217.09870526118,-765.885111329047,-1522.95223235955
7,2920.50464104926,-511.838525827084,-1429.63916708768
8,2631.4509990391,-271.223074154424,-1323.8920126403
9,2351.93535221453,-44.468916031845,-1209.66857360793
10,2083.95527355939,167.993788819876,-1090.92665458112
11,1829.50833605753,365.734880679961,-971.624060150376
12,1590.5921126928,548.324199827632,-855.718594906238
13,1369.20417644903,715.331586542113,-747.16806343923
14,1167.34210031006,866.326881102625,-649.930270339881
15,987.00345725975,1000.87992378839,-567.963020198718
16,830.18582028193,1118.56055487863,-505.224117606269
17,698.886762360446,1218.93861465257,-465.671367153061
18,595.103856479142,1301.58394338944,-453.262573429622
19,520.834675621861,1366.06638136844,-471.955541026479
20,478.076792772445,1411.95576886881,-525.708074534162
21,468.827780914737,1438.82194616977,-618.477978543196
22,307.466013071895,1571.84509803921,-651.501633986928
23,247.849766573296,1623.63291316526,-755.596872082166
24,183.78485599368,1694.67040508511,-846.850211879624
25,119.297550815198,1780.21398405516,-924.822487969547
26,58.4141205200029,1875.52006033182,-989.074534942182
27,5.16083459024637,1975.84504417151,-1039.16718738778
28,-36.4360374919199,2076.44534583064,-1074.66127989657
29,-62.3502262443439,2172.57737556561,-1095.11764705882
30,-68.555462184874,2259.49754363284,-1100.09712346477
31,-51.0254758313582,2332.46226028873,-1089.16054370466
32,-5.7339977016447,2386.7279357897,-1061.86874236874
33,71.3452416864182,2417.55098039216,-1017.78255404726
34,184.238511814982,2420.18780435251,-956.46281333046
35,336.9720821662,2389.89481792717,-877.47035480859
36,533.572222222222,2321.92843137255,-780.366013071895
37,428.587719298246,2186.26702786378,-676.220330237358
38,402.983230134159,2150.90634674923,-606.704850361197
39,407.230134158927,2096.65137107475,-557.873470440808
40,438.891263792966,2025.47727350049,-528.220276369657
41,495.529451456696,1939.35922668663,-516.239354041212
42,574.707529570533,1840.2724032933,-520.424789348938
43,673.988330554894,1730.19197598068,-539.270668186303
44,790.934686830198,1611.09311740891,-571.271076446773
45,923.109430816861,1484.95100023815,-614.920100023815
46,1068.0753949353,1353.74079712857,-668.711824810896
47,1223.39541160594,1219.43768074031,-731.140336701482
48,1386.63231324919,1084.01682373354,-800.699721589041
49,1555.34893228547,949.453398768414,-875.884065367038
50,1727.10810113519,817.722578505086,-955.18745392894
51,1899.47265221878,690.799535603715,-1037.10397316821
52,2070.00541795666,570.659442724458,-1120.12770897833
53,2513.90109890111,473.619047619048,-1332.673992674
54,3050.73126873127,166.351315351316,-1602.29936729937
55,3558.01498501499,-128.04329004329,-1886.55910755911
56,4031.33732933733,-415.905871905872,-2182.06549006549
57,4466.28338328338,-703.577533577533,-2485.43079143079
58,4858.43822843823,-997.399378399378,-2793.26728826729
59,5203.38694638695,-1303.71250971251,-3102.18725718726
60,5496.71461871462,-1628.85803085803,-3408.80297480297
61,5734.00632700633,-1979.17704517705,-3709.72671772672
62,5910.84715284716,-2361.01065601066,-4001.57076257076
63,6022.82217782218,-2780.69996669997,-4280.94738594739
64,6065.51648351648,-3244.58608058608,-4544.46886446886
65,6155.17226890756,-3858.51680672269,-4711.20588235294
66,6101.06819650937,-4205.0287653523,-4641.86748545572
67,6031.90950226244,-4432.72850678733,-4551.01486748546
68,5946.89692660281,-4557.67279779045,-4441.11964506082
69,5845.23120996651,-4595.91840512429,-4314.65343480049
70,5726.11309278956,-4563.52209555151,-4174.08785332315
71,5588.74331550802,-4476.54063583475,-4021.89451724746
72,5432.32261855791,-4351.03079273667,-3860.5450431921
73,5256.05174237527,-4203.04933301992,-3692.51104777575
74,5059.13142739613,-4048.65302344714,-3520.26414761709
75,4840.76241405653,-3903.89863078098,-3346.27595933478
76,4600.1454427925,-3784.8429217841,-3173.01809954751
77,4336.48125404008,-3707.54266321913,-3002.96218487395
78,4048.97058823529,-3688.05462184874,-2838.57983193277
79,3722.77511961722,-3506.11346548188,-2657.6008202324
80,3463.36363636364,-3338.04534062429,-2451.02734107997
81,3217.23623229196,-3173.98973369252,-2243.84603219278
82,2983.31379585327,-3014.98879216758,-2036.62310522295
83,2760.51721549864,-2862.08466353048,-1829.9247718226
84,2547.76737967914,-2716.31949526222,-1624.31724364387
85,2343.98517684586,-2578.73543484379,-1420.36673233887
86,2148.09149544985,-2450.37462975621,-1218.63944955973
87,1959.00722394221,-2332.27922748047,-1019.70160695857
88,1775.65325077399,-2225.49137549757,-824.119416187527
89,1596.95046439628,-2131.05322128851,-632.459088898717
90,1421.81975326016,-2050.00691233431,-445.286836744267
91,1249.18200581668,-1983.39459611596,-263.168871376301
92,1077.95811051693,-1932.25842011446,-86.6714044469459
93,907.068955811989,-1897.64053181081,83.6393523916748
94,735.435430152922,-1880.58307868602,247.197187487436
95,561.978421990805,-1882.12820822109,403.435889188212
96,385.618819776714,-1903.31806789701,551.789245841878
97,205.277511961722,-1945.1948051948,691.691045796309
98,134.513725490197,-1846.33888888889,979.211764705881
99,-89.5156862745094,-1806.67992530345,1194.55210084034
100,-314.421471665589,-1768.31109315521,1403.65100193924
101,-536.802801120448,-1731.83319686849,1603.86593406593
102,-753.258845076492,-1697.84704086763,1792.55436328378
103,-960.388773971127,-1666.95342957696,1967.07375565611
104,-1154.79175824176,-1639.75316742081,2124.78157724628
105,-1333.06696832579,-1616.84705882353,2263.03529411765
106,-1491.81357466063,-1598.83590820944,2379.19237233355
107,-1627.63074768369,-1586.32052000287,2470.61027795734
108,-1737.11765783236,-1579.90169862817,2534.64647705236
109,-1816.87347554406,-1580.18024850966,2568.65843568197
110,-1863.49737125619,-1587.75697407168,2570.0036199095
111,-1873.58851540616,-1603.23267973856,2536.03949579832
112,-1843.74607843137,-1627.20816993464,2464.12352941177
113,-2068.26890756303,-1654.82983193277,2397.03361344538
114,-1930.4767291532,-1761.19020685197,2274.04928894635
115,-1811.60116354234,-1878.47414350355,2144.63283775048
116,-1707.60991949227,-2003.64708820591,2015.2352059705
117,-1614.47070576482,-2133.67448727743,1892.3073397191
118,-1528.15123112182,-2265.52178703649,1782.30018510901
119,-1444.61920432509,-2396.15443380149,1691.66468825292
120,-1359.84233413645,-2522.53787389081,1626.85179526356
121,-1269.78832931774,-2641.63755362285,1594.31245225363
122,-1170.42489863078,-2750.41891931598,1600.49760533584
123,-1057.7197508374,-2845.84741728859,1651.85820062291
124,-927.640594699418,-2924.88849385908,1754.84518422754
125,-776.155138978668,-2984.50759534583,1915.90950226244
126,-599.231092436974,-3021.67016806723,2141.50210084034
127,-156.803030303031,-3173.0606060606,2191.92424242424
128,-27.5216450216454,-3196.45670995671,2191.60173160173
129,110.660173160173,-3256.39177489177,2118.02813852814
130,298.772727272727,-3370.92640692641,1975.12770562771
131,577.84632034632,-3558.12121212121,1766.82467532468
132,988.911255411256,-3836.0367965368,1497.04329004329
133,1572.99783549784,-4222.73376623376,1169.70779220779
134,2371.13636363636,-4736.27272727273,788.742424242424
135,3106,-5272,166
136,3949,-5716,-352
137,4117,-6025,-1112
138,3325,-6433,-1855
139,2965.22857142857,-6850.78571428571,-2285.71428571428
140,3983.08571428571,-7118.85714285714,-2551.14285714286
141,5030.37142857143,-7402.71428571429,-2710.28571428571
142,5882.08571428571,-7627.85714285714,-2845.14285714286
143,6313.22857142857,-7719.78571428571,-3037.71428571429
144,6777.55244755245,-7711.91608391608,-3244.97902097902
145,7318.9020979021,-7494.02797202797,-3534.28671328671
146,7587.38461538462,-7206.37296037296,-3810.06060606061
147,7629.7296037296,-6858.91258741259,-4059.07459207459
148,7492.66666666667,-6461.60839160839,-4268.10256410256
149,7222.92540792541,-6024.42191142191,-4423.91841491841
150,6867.23543123543,-5557.31468531468,-4513.29603729604
151,6472.32634032634,-5070.24825174825,-4523.00932400932
152,6084.92773892774,-4573.18414918415,-4439.83216783217
153,5751.76923076923,-4076.08391608391,-4250.53846153846
154,5519.58041958042,-3588.90909090909,-3941.9020979021
155,5267.8338493292,-3086.13519091847,-3688.57585139319
156,4903.70356037152,-2685.65789473684,-3565.73684210526
157,4564.81604747162,-2325.95768833849,-3441.13441692466
158,4248.96646026832,-2002.93885448916,-3315.17002063984
159,3953.94994840041,-1712.50567595459,-3188.24509803922
160,3677.56166150671,-1450.56243550052,-3060.76109391125
161,3417.59674922601,-1213.01341589267,-2933.11945304438
162,3171.85036119711,-995.762899896801,-2805.72162022704
163,2938.11764705882,-794.715170278638,-2678.96904024768
164,2714.19375644995,-605.774509803922,-2553.26315789474
165,2497.87383900929,-424.84520123839,-2429.00541795666
166,2286.95304437564,-247.831527347782,-2306.59726522188
167,2079.22652218782,-70.6377708978329,-2186.44014447884
168,1872.48942208462,110.831785345717,-2068.935500516
169,1664.53689370485,300.672858617131,-1954.48477812177
170,1453.16408668731,502.981166150671,-1843.48942208462
171,1236.16615067079,721.852425180598,-1736.35087719298
172,995.580065359477,822.92679738562,-1745.00555555556
173,867.799253034547,941.78954248366,-1706.62180205415
174,747.065521080227,1070.52101199454,-1680.05936938878
175,632.486461251167,1208.49061265532,-1662.62192774546
176,523.169665302018,1355.06775120305,-1651.61314731021
177,418.222724987431,1509.62183437478,-1644.33669826905
178,316.753232062056,1671.52226890756,-1638.09625080802
179,217.868778280543,1840.13846153846,-1630.19547511312
180,120.676955397544,2014.83981900452,-1617.93804137039
181,24.285355167708,2194.99574804281,-1598.62761976585
182,-72.1984306543132,2379.97565539036,-1569.56788048553
183,-169.666810313869,2569.14894778424,-1528.06249371543
184,-269.01219205631,2761.8850319615,-1471.4151296416
185,-371.126984126984,2957.5533146592,-1396.92945845005
186,-476.903594771242,3155.52320261438,-1301.9091503268
187,-380.475814041032,3219.85789572746,-1287.63165819688
188,-334.922454357237,3232.55185394316,-1135.84735554301
189,-293.355097229239,3224.60754653432,-1010.31034107007
190,-254.095518770576,3197.56735382594,-908.922794469705
191,-215.465495094786,3152.97365614299,-829.586895433577
192,-175.786802315407,3092.36883381048,-770.204823653336
193,-133.381216545976,3017.29526715339,-728.678758820635
194,-86.5705139000334,2929.29533649671,-702.910880627128
195,-33.6764704911158,2829.91142216543,-690.803368764467
196,26.9791375672383,2720.68590448453,-690.258402924307
